voca_id,word,system_dictionary,edit1_suggestions,meaning_count,example_count,legacy_books,admin_books,error_meaning_ids,placeholder_meaning_ids,reversed_example_ids,untagged_example_ids,meanings
42852,castigatory,yes,,2,0,1,0,,,,,징벌적인 / 혹평하는
42854,gainsayer,yes,,1,0,1,0,,,,,부정하는 사람
42858,ichthyic,yes,,3,0,2,0,,,,,물고기의 / 어족의 / 어류의
42859,ichthyography,yes,,3,0,1,0,,,,,어류 기록학 / 어류지 / 어론
42860,swordfishing,yes,,1,0,2,0,,,,,황새치 낚시
42861,crustaceology,yes,,1,0,2,0,,,,,갑각류학
42867,auditee,no,,1,0,2,0,,,,,회계 감사를 받는 사람
42868,unthread,yes,,3,2,3,0,,,,,…의 실을 뽑다 / 수습하다 / 빠져나가다
42871,moviedom,yes,,1,0,2,0,,,,,영화계
42873,grandeeship,yes,,2,0,2,0,,,,,고급 귀족 신분 / 고위층 신분
42875,epicentrum,yes,,3,0,1,0,,,,,진앙 / 진원지 / 중심점
42880,misroute,no,,1,0,1,0,,,,,틀린 루트로 보내다
42881,embus,yes,,1,0,1,0,,,,,버스에 타다
42882,anility,yes,,3,0,3,0,,,,,노망 / 노쇠 / 실없는 생각
42885,embowel,yes,,1,0,1,0,,,,,…의 창자를 빼내다
42887,dismemberer,yes,,2,0,1,0,,,,,절단하는 사람 / 분할하는 사람
42888,becripple,yes,,1,0,1,0,,,,,절름발이로 만들다
42889,preadolescence,no,,2,0,1,0,,,,,사춘기전 / 사춘기 이전
42890,skytroops,no,,1,0,1,0,,,,,공수 부대
42892,cajoler,yes,,2,0,1,0,,,,,감언이설로 속이는 사람 / 부추기는 사람
42893,cadreman,no,,2,0,3,0,,,,,장교 / 간부
42899,frostbelt,no,,1,0,1,0,,,,,미국 북부를 동서로 뻗은 한랭 지대
42903,recessionproof,no,,2,0,2,0,,,,,경기 후퇴의 영향을 받지 않는 / 불경기에도 끄덕 없는
42904,straddler,yes,,1,0,1,0,,,,,기회주의자
42905,sleez,no,slee|sleek|sleep|sleer|sleet|slepez,3,0,1,0,,,,,쌍스러운 사람 / 저속한 것 / 비열한 사람
42908,clatterer,yes,,2,0,1,0,,,,,달각달각 소리를 내는 물건 / 수다스러운 사람
42913,sleaseball,no,,1,0,6,0,,,,,밥 맛 없는 인간
42915,unambivalent,no,,2,0,1,0,,,,,단호한 / 우물쭈물하지 않는
42916,procreator,yes,,3,0,1,0,,,,,어버이 / 산출자 / 낳는 사람
42918,surrogation,yes,,3,0,1,0,,,,,대리를 내세움 / 긴 항목을 간단한 것으로 대치하기 / 치환
42920,mediocritize,no,,3,0,1,0,,,,,평범하게 하다 / 진부하게 하다 / 시시하게 하다
42927,cofound,no,confound,1,0,1,0,,,,,공동창립하다
42950,pubcrawl,no,,2,0,1,0,,,,,술집을 옮겨가며 술을 마시다 / 그렇게 술을 마시기
42956,decondition,no,recondition,3,0,1,0,,,,,몸의 상태를 나쁘게 하다 / 건강을 해치다 / 소거하다
42957,dividual,yes,,3,0,2,0,,,,,나눌 수 있는 / 분할된 / 별개의
42961,chaperonage,yes,,2,0,2,0,,,,,시중들기 / 시중드는 일
42962,overlooker,yes,,3,0,3,0,,,,,감독 / 감독자 / 반장
42963,gundown,no,sundown,3,0,1,0,,,,,총격 / 총살 / 사살
42964,preservator,no,preservatory,1,0,1,0,,,,,자연 관광 자원 보호관
42969,upperdog,no,,3,0,2,0,,,,,이긴 쪽 / 우두머리 / 중요 인물
42973,reconnoissance,yes,,3,0,1,0,,,,,답사 / 정찰 / 정찰대
42982,superpatriot,no,,1,0,1,0,,,,,광신적 애국자
42999,clinograph,yes,,2,0,1,0,,,,,1.광산·건설 공사 따위에서 / 땅속에 뚫은 구멍 따위가 연직선에서 벗어나지 않았는지의 여부를 판별하기 위한 기구.2.\t2개의 직선자를 경첩으로 연결하여 어떤 각도로든 조정할 수 있도록 만든 제도 용구.
43001,hypotactic,yes,,2,0,1,0,,,,,종속적인 / 종속 구문의
43002,semptemvirate,no,septemvirate,2,0,1,0,,,,,1. (고대 로마에서의) 7두 정체 / 7인 위원회. 2. 7두 정치: 1의 통치체의 임무·지배.
43004,censorate,yes,,1,0,1,0,,,,,검열 기관
43005,Aviculidae,yes,,1,0,1,0,,,,,화석 (정확한 뜻을 찾을 수 없음)
43020,gowster,no,,2,0,1,0,,,,,마약 중독자 / 마리화나 끽연자
43021,provisor,yes,,3,0,1,0,,,,,조달자 / 성직 후임자로 서임된 사람 / 사교 대리
43023,sterilant,no,,3,0,1,0,,,,,멸균제 / 소독약 / 제초제
43031,amassment,yes,,2,0,2,0,,,,,축적 / 수집
43033,humdrumness,no,,2,0,1,0,,,,,단조로움 / 따분함
43036,gabbler,yes,,1,0,1,0,,,,,빠르게 말하는 사람
43040,schismatize,yes,,3,0,2,0,,,,,분열을 꾀하다 / 분열시키다 / 분리에 가담하다
43041,schismatist,yes,,3,0,1,0,,,,,분리의 / 종파 분립론자 / 분리적인
43042,repenter,yes,,2,0,1,0,,,,,후회하는 사람 / 회개하는 사람
43047,expulse,yes,,3,0,1,0,,,,,추방하다 / 제적하다 / 내뿜다
43049,seditionary,yes,,3,0,1,0,,,,,선동적인 / 반란 선동자 / 치안 방해자
43053,snitchy,no,snatchy|snitch|snithy|switchy,3,0,1,0,,,,,기분이 상한 / 화가 난 / 성깔이 있는
43059,finicality,yes,,2,0,1,0,,,,,지나치게 까다로움 / 세심한 주의를 요함
43071,adjurer,yes,,1,0,1,0,,,,,명령하는 사람
43074,disamenity,yes,,3,0,2,0,,,,,불쾌함 / 불편 / 부적합
43080,onym,yes,,1,0,1,0,,,,,「명」 「어」의 뜻
43092,slaughterman,yes,,3,0,1,0,,,,,도축인 / 도살인 / 도살자
43093,holocaustal,yes,,2,0,1,0,,,,,대참사의 / 대파괴의
43094,genocidaire,no,,1,1,1,0,,,,,집단 학살자
43097,imperilment,yes,,2,0,1,0,,,,,위기 / 위험에 빠짐
43101,exultancy,yes,,2,0,1,0,,,,,기뻐서 어쩔 줄 모름 / 의기양양함
43102,eluder,yes,,2,0,1,0,,,,,피하는 사람 / 이룰 수 없는 것
43103,slopewise,yes,,2,0,1,0,,,,,경사지게 / 물매를 내서
43104,insurrectionize,yes,,2,0,1,0,,,,,폭동을 일으키다 / 선동해서 폭동을 일으키다
43108,truffe,no,truff|truffle,3,0,1,0,,,,,송로버섯의 일종 / 농민 / 시골 사람
43114,phagia,no,aphagia|hagia|shagia,1,0,1,0,,,,,「식욕」의 뜻
43115,autophagia,yes,,3,0,1,0,,,,,자가 소화 작용 / 자기 소모 / 자식 작용
43123,waterish,yes,,3,0,1,0,,,,,물기가 있는 / 묽은 / 물 같은
43130,caterwauler,yes,,1,0,1,0,,,,,새된 소리로 말하는 사람
43136,heterophony,no,,2,0,2,0,,,,,헤테로포니 / 이음성
43137,sleazemonger,no,,1,0,1,0,,,,,저속한 오락물 제작자
43151,beseecher,yes,,1,0,1,0,,,,,탄원하는 사람
43153,bumbleberry,yes,,1,1,1,0,,,,,여러 딸기류를 혼합해 만든
43158,flaunter,yes,,1,0,2,0,,,,,과시하는 사람
43159,conmanship,no,,2,0,1,0,,,,,사기술 / 사기꾼의 솜씨
43161,hoodlumish,yes,,2,0,1,0,,,,,깡패 같은 / 불량배 같은
43162,deceivable,yes,,3,0,1,0,,,,,속기 쉬운 / 속일 수 있는 / 남을 속이는
43164,factionalist,no,factionalism,1,0,1,0,,,,,파벌주의자
43168,drunkometer,no,,2,0,3,0,,,,,음주 측정기 / 알코올양 측정기
43171,bewitcher,yes,,3,0,1,0,,,,,매혹하는 사람 / 마술사 / 요술쟁이
43176,imponderableness,yes,,1,0,1,0,,,,,헤아리기 힘듦
43177,abandoner,yes,,3,0,1,0,,,,,유기자 / 권리를 포기한 사람 / 위부자
43178,abandonee,yes,,3,0,3,0,,,,,피위부자 / 피유기자 / 피위탁자
43181,outrunner,yes,,3,0,1,0,,,,,뛰어나가는 사람 / 말구종 / 선도견
43182,expellant,yes,,3,0,1,0,,,,,구충제 / 구축력이 있는 / 쫓아내는
43184,polygrapher,yes,,1,0,1,0,,,,,폴리그래프 조작자
43186,uncurb,yes,,2,0,1,0,,,,,재갈을 벗기다 / 구속을 풀다
43187,halterbreak,yes,,1,0,1,0,,,,,굴레를 씌워 길들이다
43189,arsonous,no,absonous|arsenous,1,0,1,0,,,,,방화의
43190,nomocracy,yes,,1,0,1,0,,,,,법치 정치
43191,disenthrone,yes,,1,0,1,0,,,,,퇴위시키다
43196,balloter,yes,,1,0,1,0,,,,,투표자
43212,malingery,yes,,1,0,1,0,,,,,꾀병
43225,autocatharsis,no,,2,0,1,0,,,,,자가 정화 요법 / 자기 정화
43231,routinize,yes,,3,0,1,0,,,,,…을 규칙화하다 / 일상화하다 / 관례화하다
43238,pseudopregnancy,yes,,2,0,1,0,,,,,가임신 / 상상 임신
43239,colonialize,yes,,1,0,1,0,,,,,식민지화하다
43251,uniquitous,no,iniquitous|ubiquitous,2,0,1,0,,,,,어디에나 있는 / 아주 흔한
43254,handspan,no,,1,0,1,0,,,,,한 뼘
43255,sexwise,no,setwise,1,0,1,0,,,,,섹스에 관해서
43259,uncrease,no,increase|uncreased|uncreate,1,0,1,0,,,,,(주름)을 펴다
43263,toadyism,yes,,3,0,1,0,,,,,아첨 / 아부 / 알랑거림
43274,philogynous,yes,,1,0,2,0,,,,,여자를 좋아하는
43276,pictography,yes,,1,0,3,0,,,,,그림 문자의 사용
43288,bereaver,yes,,1,0,1,0,,,,,앗아가는 것
43291,vulnerary,yes,,3,0,2,0,,,,,외상 치료약 / 외상에 잘 듣는 / 창상을 고쳐주는
43292,cryptonym,yes,,1,0,2,0,,,,,익명
43303,impounder,yes,,3,0,1,0,,,,,압수자 / 몰수자 / 가두는 사람
43307,plottage,yes,,2,0,1,0,,,,,부지 / 합필
43311,overfree,yes,,3,0,1,0,,,,,너무 자유스러운 / 뻔뻔한 / 허물없는
43312,pluri,no,luri|piuri,2,1,3,0,,,,,「여러 개의」 「많은」의 뜻 / 「다수」의 뜻
43324,pregnable,yes,,3,0,3,0,,,,,공략할 수 있는 / 취약점이 있는 / 정복할 수 있는
43325,effcacy,no,efficacy,1,0,2,0,,,,,효능
43326,multiloquent,yes,,3,0,5,0,,,,,말이 많은 / 수다스러운 / 구변이 좋은
43331,affinitive,yes,,1,0,1,0,,,,,밀접한 관계에 있는
43333,phocus,no,hocus|pholcus,2,0,1,0,,,,,포코스 / 이복 형제에게 살해됨
43334,repositorium,no,,2,0,1,0,,,,,보물 창고 / 저장고
43349,epicuticular,no,,1,0,1,0,,,,,겉큐티쿨라의
43391,gapingly,yes,,3,0,1,0,,,,,입을 딱 벌리고 / 떡 벌어져 / 입을 벌리고
43418,entreee,no,entree,1,0,1,0,,,,,입구
43419,involveness,no,involvedness,1,0,1,0,,,,,복잡함
43432,flunkyism,yes,,3,0,1,0,,,,,하인 근성 / 추종주의 / 사대주의
43433,lawk,yes,,3,0,1,0,,,,,이런 / 이키 / 야단났군
43434,cawk,yes,,1,0,1,0,,,,,짝짓다
43435,indigenist,yes,,2,0,1,0,,,,,현지 우선 주의자 / 현지인 채용론자
43444,arseno,yes,,1,0,2,0,,,,,「비소를 함유하는」의 뜻
43445,slurf,no,scurf|shurf|slur|slurp|surf,2,0,2,0,,,,,시끄럽게 소리내어 먹다 / 소리내어 먹기
43449,pteropod,yes,,1,0,1,0,,,,,익족류의
43458,crankish,no,frankish|prankish|rankish,3,0,1,0,,,,,심술궂은 / 기분이 상한 / 성미가 까다로운
43463,effulge,yes,,3,0,2,0,,,,,빛나다 / 번쩍이다 / 발하다
43464,hermaphroditical,yes,,2,0,1,0,,,,,자웅동체의 / 암수한몸의
43473,exegetically,yes,,1,0,1,0,,,,,주해와 관련하여
43507,whizzkid,no,,1,0,1,0,,,,,신동
43544,parotiditis,yes,,3,0,1,0,,,,,이하선염 / 항아리손님 / 볼거리
43575,obtest,yes,,3,0,1,0,,,,,…에게 탄원하다 / …을 증인으로 부르다 / 항의하다
43579,popback,no,,1,0,1,0,,,,,흡기 시스템 안에서 일어나는 폭팔
43584,unspeculative,yes,,3,0,1,0,,,,,사색적이 아닌 / 투기적이 아닌 / 신중한
43589,trochoid,yes,,3,0,1,0,,,,,트로코이드 / 여파선 / 축으로 회전하는
43594,flirtingly,yes,,1,0,1,0,,,,,추파를 던지듯
43598,volitation,yes,,3,0,1,0,,,,,비행 / 날아가는 힘 / 날기
43607,xenial,yes,,5,1,2,0,,,,,친절한 / 빈객과 주인의 사이인 / 주객간의 / 주객 관계의 / 손님을 잘 대하는
43615,unhasp,yes,,1,0,1,0,,,,,…의 문고리를 벗기다
43616,halidom,yes,,3,1,1,0,,,,,신성한 장소 / 성전 / 신성한 물건
43631,weasand,yes,,3,0,2,0,,,,,목 / 숨통 / 식도
43636,couter,yes,,1,0,2,0,,,,,팔꿈치받이
43641,mislike,yes,,3,0,1,0,,,,,…을 싫어하다 / …을 불쾌하게 하다 / 화나게 하다
43643,gisarme,yes,,1,0,1,0,,,,,언월도창
43646,featly,yes,,3,0,2,0,,,,,말쑥하게 / 솜씨 있게 / 바르게
43660,flappable,no,,3,0,1,0,,,,,동요하기 쉬운 / 흥분하기 쉬운 / 갈팡질팡하는
43662,multangular,yes,,1,0,1,0,,,,,다각의
43670,freischutz,no,,1,0,1,0,,,,,마탄의 사수
43671,bigoty,no,bigot|bigotry|bigotty,3,0,1,0,,,,,자만하는 / 잘난 척 하는 / 무례한
43674,grittily,yes,,3,0,1,0,,,,,모래가 들어 있어 / 모래같이 / 투지 있게
43679,promine,no,bromine|primine|proline|promise|propine|provine,1,0,1,0,,,,,프로민
43722,irrebuttable,yes,,1,0,1,0,,,,,반론할 수 없는
43730,incorrigibility,yes,,3,0,1,0,,,,,교정 할 수 없음 / 길들일 수 없음 / 고칠 수 없음
43731,inappreciation,yes,,3,0,1,0,,,,,인식 부족 / 올바로 평가 못함 / 몰이해
43741,ahistoric,no,historic,2,0,1,0,,,,,역사와 관계 없는 / 역사에 무관심한
43749,crosslight,yes,,3,0,1,0,,,,,교차 광선 / 교차하는 빛 / 다른 각도에서의 관찰
43754,judgmatic,yes,,2,0,1,0,,,,,분별있는 / 현명한
43756,agoing,yes,,2,1,2,0,,,,,움직여 / 진행하여
43759,grubworm,yes,,1,0,1,0,,,,,땅벌레
43765,unauthorize,yes,,1,0,1,0,,,,,허가되지않다
43772,suggestopedia,no,,1,0,1,0,,,,,암시학 적용
43777,pinprink,no,pinprick,2,0,1,0,,,,,한번 찌르기 / 작은 핀 구멍
43785,decremental,no,recremental,2,0,1,0,,,,,감소하는 / 점감하는
43790,focusable,yes,,1,0,1,0,,,,,초점을 맞출 수 있는
43799,dourness,yes,,3,0,1,0,,,,,시무룩함 / 음침함 / 재미없음
43800,extradose,no,extrados|extradosed,1,0,1,0,,,,,외곽
43802,pediatry,yes,,1,0,1,0,,,,,소아과
43809,revegetate,yes,,2,0,1,0,,,,,다시 식물이 자라나게 하다 / 다시 자라나다
43811,overstaff,yes,,1,0,1,0,,,,,필요 이상의 많은 종업원을 두다
43814,narcotine,yes,,2,0,1,0,,,,,나르코틴 / 해열제용
43817,holidaymaking,yes,,1,0,1,0,,,,,휴일의 행락
43824,allotype,yes,,2,0,1,0,,,,,별모식 표본 / 알로타이프
43826,primely,yes,,2,0,1,0,,,,,굉장히 / 최고로
43830,paraconsciously,no,,2,0,1,0,,,,,무의식과 가까운 / 반의식의
43837,bawlout,no,,1,0,1,0,,,,,심하게 꾸짖다
43846,irresponsive,yes,,2,1,1,0,,,,,반응이 없는 / 응답하지 않는
43863,pulmometry,yes,,1,0,1,0,,,,,패활량측정법
43864,irretention,yes,,1,1,1,0,,,,,유지할 수 없음
43865,nephroselerosis,no,nephrosclerosis,1,0,1,0,,,,,신경화증
43870,gestosis,no,,1,0,1,0,,,,,임신 중독
43878,arteriotomy,yes,,1,0,1,0,,,,,동맥 절개
43879,myeloneuritis,yes,,1,0,1,0,,,,,척수신경염
43884,colposcope,yes,,2,0,1,0,,,,,질경 / 질확대경
43887,ditheism,yes,,3,0,1,0,,,,,이신론 / 이신교 / 선악 2신 신봉
43907,agrarianly,yes,,1,0,1,0,,,,,농지에 관하여
43914,infilter,yes,,2,0,1,0,,,,,걸러서 넣다 / 체질하여 넣다
43916,routeway,no,,1,0,1,0,,,,,설정된 코스
43943,blurringly,no,,1,0,1,0,,,,,흐릿하게 하면서
43949,cineast,no,,3,0,1,0,,,,,영화인 / 영화 제작자 / 프로듀서
43963,plesi,no,,1,0,1,0,,,,,「근접한」의 뜻
43964,lineable,no,fineable|linable|linkable,1,0,1,0,,,,,한 줄로 세울 수 있는
43966,ransomless,yes,,3,0,1,0,,,,,배상금이 없는 / 몸값을 가지지 않은 / 배상 의무가 없는
43976,sememe,no,semese,1,0,1,0,,,,,의의소
43978,portfire,yes,,3,0,1,0,,,,,화기 점화 장치 / 발파 점화 장치 / 불꽃 점화 장치
43991,canniness,yes,,2,0,1,0,,,,,약삭빠름 / 영리함
43992,nonconcrete,no,,1,0,1,0,,,,,추상적인
43996,uninhibitedness,no,uninhabitedness,1,0,1,0,,,,,자유로운
43997,kiddydrome,no,,1,0,1,0,,,,,대형 어린이 용품 점문점
44000,pyramidist,yes,,1,0,1,0,,,,,피라미드 연구가
44002,coachload,no,,1,0,1,0,,,,,버스 여행 승객들
44005,inappreciative,yes,,2,0,1,0,,,,,감식력 없는 / 올바르게 평가 못하는
44006,overshade,yes,,3,0,1,0,,,,,가리다 / …을 흐리게 하다 / …을 어둡게 하다
44008,catnapper,no,,2,0,1,0,,,,,(습관적으로) 선잠 자는 사람 / 고양이를 훔치는 사람
44022,mammonism,yes,,2,0,1,0,,,,,배금주의 / 황금만능주의
44027,damnify,yes,,1,0,3,0,,,,,…을 손상하다
44028,lysostaphin,no,,1,0,1,0,,,,,리소스타핀
44053,sublessee,yes,,1,0,1,0,,,,,전차인
44060,extensity,yes,,3,0,1,0,,,,,신장성 / 공간성 / 퍼짐
44067,macrobiosis,yes,,2,0,1,0,,,,,장수 / 수명
44068,prolongment,yes,,2,0,1,0,,,,,연장 / 연기
44069,increscent,yes,,3,0,1,0,,,,,증대하는 / 상현의 / 점점 차 가는
44070,Decalog,no,dechlog,1,0,1,0,,,,,모세의 십계명
44074,cataclasm,yes,,2,0,1,0,,,,,파열 / 분열
44075,triturate,yes,,3,0,1,0,,,,,가루약 / …을 부수다 / 분쇄
44083,undesignedly,yes,,2,0,1,0,,,,,우연히 / 뜻하지 않게
44084,goatling,yes,,2,0,1,0,,,,,새끼염소 / 염소 새끼
44085,forswearer,yes,,2,0,1,0,,,,,그만두는 사람 / 그만두겠다고 맹세하는 사람
44086,volitionary,yes,,3,0,1,0,,,,,의지의 / 의지적인 / 의지에 의한
44103,conduciveness,yes,,2,0,1,0,,,,,좋음 / 도움이 됨
44110,brigandish,yes,,2,0,1,0,,,,,도둑 같은 / 산적 같은
44112,intellctual,no,intellectual,2,0,1,0,,,,,지적인 / 머리를 쓰는
44123,gemlike,yes,,1,0,1,0,,,,,보석 같은
44138,postdoctorate,yes,,2,0,1,0,,,,,박사 학위 취득 후의 연구의 / 박사 과정 수료 후의 연구자
44148,accumulatively,yes,,2,0,1,0,,,,,축적되어 / 누적적으로
44152,lawmarker,no,lawmaker,1,0,1,0,,,,,국회의원
44160,bushhog,no,,1,0,1,0,,,,,땅의 나무나 덤불을 치우다
44170,railload,no,railroad,1,0,1,0,,,,,철도
44175,preclear,no,preclean|reclear,1,0,1,0,,,,,사전에 안전하다고 증명하다
44389,redbait,yes,,2,0,1,0,,,,,정치적으로 과격파라 하여 추궁하다 / 공산주의자를 색출하다
44391,inequable,yes,,3,0,1,0,,,,,고르지 못한 / 균일하지 않은 / 불균등한
44409,amateurship,yes,,2,0,1,0,,,,,아마추어임 / 아마추어 자격
44410,leviable,yes,,3,0,1,0,,,,,과세 대상이 되는 / 부과할 수 있는 / 과세해야 할
44411,passimeter,yes,,2,0,1,0,,,,,승차권 자동 판매기 / 보수계
44413,conjugality,yes,,2,0,1,0,,,,,부부 관계 / 혼인
44419,isonomy,yes,,3,0,1,0,,,,,법적 평등 / 시민권의 평등성 / 동권
44451,ultraliberal,yes,,1,0,1,0,,,,,급진적 자유주의의
44452,disappiontment,no,disappointment,2,0,1,0,,,,,실망 / 낙담
44453,suable,yes,,3,0,1,0,,,,,고소되어야 할 / 고소할 수 있는 / 고소할 만한
44493,diversifiable,yes,,1,0,1,0,,,,,다양화할 수 있는
44494,diversifier,yes,,1,0,1,0,,,,,다양화하는 사람
44502,conquettish,no,coquettish,1,0,1,0,,,,,요염한
44507,anthropometrically,yes,,2,0,1,0,,,,,인체측정적으로 / 인체계측 상으로
44534,chirper,yes,,1,0,1,0,,,,,지저귀는 새
44586,simulacre,yes,,3,0,1,0,,,,,상 / 닮은 모습 / 환영
44593,patrifocal,no,patrilocal,1,0,1,0,,,,,아버지 중심의
44598,deliberator,yes,,2,0,1,0,,,,,숙고자 / 심의자
44612,grainless,yes,,2,0,1,0,,,,,입자가 없는 / 나뭇결이 없는
44619,doggoned,yes,,2,0,2,0,,,,,괘씸한 / 지긋지긋하게
44625,compend,yes,,3,0,1,0,,,,,요약 / 개론 / 개요
44644,expressman,yes,,3,0,1,0,,,,,지급편 화물 집배원 / 운송 업자 / 운송 회사 사원
44646,weathertight,no,,3,1,2,0,,,,,비바람에 견디는 / 비바람을 막는 / 날씨에 영향을 받지 않는
44653,cameleer,yes,,3,0,1,0,,,,,낙타 기병 / 낙타를 모는 사람 / 낙타 몰이꾼
44655,meritocrat,no,,3,0,2,0,,,,,개인의 실력으로 권력을 잡은 사람 / 실력자 / 엘리트
44658,arious,no,arius|carious|various,1,0,1,0,,,,,「…에 관한」의 뜻
44664,developted,no,,3,0,1,0,,,,,발달한 / 선진의 / 고도로 발달한
44666,forebody,yes,,1,0,1,0,,,,,전부 선체
44667,canikin,no,cannikin|manikin,1,0,1,0,,,,,작은 깡통
44672,gangle,no,angle|bangle|cangle|dangle|fangle|gaggle|gange|gangly|gangue|gargle|hangle|jangle|langle|mangle|rangle|tangle|wangle,2,0,2,0,,,,,어색하게 움직이다 / 어색하게 걷다
44677,borborygmus,yes,,2,0,3,0,,,,,배에서 소리가 나는 증상 / 복명
44678,retaliative,yes,,2,1,1,0,,,,,보복의 / 복수의
44704,rockcrusher,no,,3,0,1,0,,,,,암석 분쇄기 / 매우 우세한 수 / 교도소에 있는 녀석
44707,chrematistic,yes,,2,0,1,0,,,,,이재의 / 화식의
44708,troilism,no,,1,0,1,0,,,,,3사람이 하는 성교
44709,gourmandise,no,gourmandism,2,0,1,0,,,,,식도락 / 미식
44723,dormered,yes,,1,0,1,0,,,,,지붕창이 있는
44725,depredator,yes,,1,0,1,0,,,,,약탈자
44738,autoeuthanasia,no,,1,0,1,0,,,,,안락자살
44740,mneme,yes,,3,0,2,0,,,,,개인의 기억과 종의 기억을 합친 것 / 므네메 / 기억의 여신
44743,unwinged,yes,,2,0,1,0,,,,,날개가 없는 / 무익의
44747,scioptic,yes,,1,0,1,0,,,,,암상자의
44748,pansophy,yes,,3,0,1,0,,,,,박식 / 백과 사전적 지식 / 전지식
44751,idoneous,yes,,3,0,1,0,,,,,꼭 들어맞는 / 적당한 / 알맞은
44754,preprimary,yes,,1,1,1,0,,,,,예비 선거 전의
44759,syntonize,yes,,1,0,1,0,,,,,…을 동조시키다
44761,appraisable,yes,,1,0,1,0,,,,,평가할 수 있는
44762,guddle,yes,,1,0,1,0,,,,,바위 밑에 손을 넣어 잡다
44763,splore,yes,,3,0,1,0,,,,,소동 / 들떠서 떠들고 놀기 / 대주연
44769,superconduct,no,,1,0,1,0,,,,,초전도하다
44775,headforemost,yes,,3,0,1,0,,,,,거꾸로 / 몹시 서둘러서 / 무턱대고
44779,tallowy,yes,,3,0,1,0,,,,,살찐 / 수지질의 / 수지 같은
44781,femble,no,famble|feeble|female|fimble|fumble|remble|semble,1,0,1,0,,,,,저항하다. 꾸려가다. 받아넘기다. 피하다
44791,rabate,no,abate|rabat|rabatte|ramate|rebate,2,0,1,0,,,,,환불 / 할인하다
44798,heterozygously,no,,1,0,1,0,,,,,이형 접합체로
44808,crimine,yes,,2,0,1,0,,,,,이것 참 / 이런
44821,metallograph,yes,,3,0,4,0,,,,,금속 현미경 / 금속 표면 확대도 / 금속판
44831,feudality,yes,,3,0,1,0,,,,,봉건 제도 / 영지 / 봉토
44838,zipperhead,no,,2,0,1,0,,,,,멍청이 / 꽉막힌 사람
44840,fisticuffer,yes,,1,0,1,0,,,,,주먹다짐을 벌이는 사람
44853,disbound,no,,2,0,1,0,,,,,낱낱이 풀린 / 철이 흐트러진
44855,Tasseography,no,,1,0,1,0,,,,,찻잎이나 커피찌꺼기를 활용한 점술
44863,burier,yes,,3,0,2,0,,,,,매장자 / 매장 도구 / 매장인
